num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
103,2013-12-15T08:41:55+0100,1053,B00000119_21I558_20131215_084155,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_103.jpg,g2_a2_sml_103.jpg,,1,4014,2,1,0.014,-0.746,-0.544,-0.015,-0.215,-0.428,17374,19166,14406,45527,25.3,2,-33.98968,151.23363,-33.98968 151.23363,0,180,1.36,12.23,28.7,0.5,14.07,2.15,5,1.25,1.843,1,1.156,118.92,-83.94,14.035,0,,-33.9896866667,151.233666667,-33.9896866667 151.233666667,180
104,2013-12-15T08:42:04+0100,1062,B00000120_21I558_20131215_084204,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_104.jpg,g2_a2_sml_104.jpg,,1,4014,2,1,0.03,-1.341,-0.613,-0.003,-0.215,-0.43,26731,26903,17518,63148,25.3,2,-33.98979,151.23363,-33.98979 151.23363,0,241,1.05,9.41,28.8,0.8,13.3,2.09,2,1.25,1.718,1,1.313,117.24,-86.98,339.51,0,,-33.9896833333,151.23355,-33.9896833333 151.23355,316
110,2013-12-15T08:43:17+0100,1135,B00000126_21I558_20131215_084317,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_110.jpg,g2_a2_sml_110.jpg,,1,4014,2,1,0.094,-0.327,-0.237,0.16,-0.306,-0.062,40455,42325,26997,65535,25.3,2,-33.98958,151.23339,-33.98958 151.23339,0,250,0.65,9.8,31.9,1.2,15.39,1.9,2,1.25,1.937,1,2.063,115.66,-84.09,89.06,0,,-33.98967,151.23337,-33.98967 151.23337,256
112,2013-12-15T08:43:41+0100,1159,B00000128_21I558_20131215_084341,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_112.jpg,g2_a2_sml_112.jpg,,1,4014,2,1,-0.176,-0.978,-0.218,0.029,-0.223,-0.413,35067,37724,23378,65512,25.3,2,-33.98964,151.23309,-33.98964 151.23309,0,238,1.67,15.07,34.8,1.2,11.14,1.84,2,1.25,1.999,1,1.906,116.05,-83.91,327.21,0,,-33.98989,151.23284,-33.98989 151.23284,227
128,2013-12-15T08:46:43+0100,1341,B00000144_21I558_20131215_084642,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_128.jpg,g2_a2_sml_128.jpg,,1,4014,2,1,-0.174,-0.888,-0.439,0.009,-0.231,-0.415,10581,12082,9056,26917,25.3,2,-33.99045,151.23204,-33.99045 151.23204,0,304,1.31,15.68,43.2,0.3,11.56,1.98,3,1.25,1.905,1,1.094,115.71,-91.6,325.72,0,,-33.9901633333,151.23232,-33.9901633333 151.23232,286
131,2013-12-15T08:47:15+0100,1373,B00000147_21I558_20131215_084715,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_131.jpg,g2_a2_sml_131.jpg,,1,4014,2,1,0.319,-0.841,-0.071,-0.044,-0.331,-0.269,17734,26868,25718,65535,25.3,2,-33.9904,151.23183,-33.99040 151.23183,0,140,1.28,11.56,42.5,1.2,9.39,1.92,4,1.25,2.155,1,1,92.66,-85.13,324.29,0,,-33.9905166667,151.231956667,-33.9905166667 151.231956667,154
136,2013-12-15T08:48:00+0100,1418,B00000152_21I558_20131215_084800,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_136.jpg,g2_a2_sml_136.jpg,,1,4014,2,1,0.31,-0.378,0.01,-0.011,-0.277,-0.376,15577,22308,21092,56902,23.6,2,-33.9907,151.232,-33.99070 151.23200,0,203,1,23.05,39.2,1.7,9.9,2.14,3,1.25,2.093,1.031,1,100.48,-91.15,1.7432,0,,-33.99073,151.23189,-33.99073 151.23189,198
138,2013-12-15T08:48:34+0100,1452,B00000154_21I558_20131215_084834,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_138.jpg,g2_a2_sml_138.jpg,,1,4014,2,1,-0.313,-0.902,-0.541,-0.019,-0.304,-0.335,35138,43801,37487,65535,23.6,2,-33.99109,151.23184,-33.99109 151.23184,0,204,1.68,13.42,36.2,1.4,9.08,1.88,1,1.25,1.905,1,1.094,100.61,-93.16,3.0962,0,,-33.9910966667,151.23186,-33.9910966667 151.23186,191
141,2013-12-15T08:49:05+0100,1483,B00000157_21I558_20131215_084905,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_141.jpg,g2_a2_sml_141.jpg,,1,4014,2,1,0.039,-1.34,-0.186,-0.052,-0.261,-0.394,57630,62057,46680,65535,23.6,2,-33.9915,151.23174,-33.99150 151.23174,0,132,0.55,4.97,33.1,1.5,7.79,1.75,1,1.25,1.812,1,1.188,100.4,-91.99,336.05,0,,-33.9913733333,151.231786667,-33.9913733333 151.231786667,132
142,2013-12-15T08:49:14+0100,1492,B00000158_21I558_20131215_084914,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_142.jpg,g2_a2_sml_142.jpg,,1,4014,2,1,0.175,-2,0.154,-0.199,-0.324,-0.204,32369,37813,30696,65535,23.6,2,-33.99153,151.23178,-33.99153 151.23178,0,78,0.63,5.64,34.1,0.9,10.05,1.82,1,1.25,1.749,1,1.188,100.17,-88.06,317.16,0,,-33.9915166667,151.231786667,-33.9915166667 151.231786667,78
143,2013-12-15T08:49:23+0100,1501,B00000159_21I558_20131215_084923,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_143.jpg,g2_a2_sml_143.jpg,,1,4014,2,1,0.043,-0.989,-0.242,-0.182,-0.321,-0.143,35314,41445,33407,65535,21,2,-33.99152,151.23184,-33.99152 151.23184,0,254,0.48,8.59,33.7,0.7,10.71,1.85,1,1.25,1.812,1,1.125,96.966,-95.18,296.35,0,,-33.9915266667,151.231786667,-33.9915266667 151.231786667,263
145,2013-12-15T08:49:50+0100,1528,B00000161_21I558_20131215_084950,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_145.jpg,g2_a2_sml_145.jpg,,1,4014,2,1,-0.097,-0.934,-0.451,0.069,-0.353,-0.166,24958,24811,18078,50969,21,2,-33.99153,151.23174,-33.99153 151.23174,0,350,0.63,5.64,33.5,0.3,15.89,1.89,5,1.25,1.53,1,1.188,97.378,-98.62,57.775,0,,-33.99151,151.23177,-33.99151 151.23177,350
146,2013-12-15T08:49:59+0100,1537,B00000162_21I558_20131215_084959,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_146.jpg,g2_a2_sml_146.jpg,,1,4014,2,1,-0.049,-0.716,0.097,-0.005,-0.39,-0.095,65535,65535,56757,65535,30.3,2,-33.99148,151.23173,-33.99148 151.23173,0,0,0.62,5.56,32.6,1.1,12.48,1.89,1,1.25,1.718,1,1.156,98.064,-96.94,61.956,0,,-33.99148,151.231733333,-33.99148 151.231733333,0
147,2013-12-15T08:50:08+0100,1546,B00000163_21I558_20131215_085008,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_147.jpg,g2_a2_sml_147.jpg,,1,4014,2,1,-0.183,-0.986,-0.109,0.058,-0.345,-0.088,58273,65535,59658,65535,30.3,2,-33.99143,151.23173,-33.99143 151.23173,0,13,0.8,8,32.5,0.5,10.57,1.84,2,1.25,1.749,1,1.156,101.14,-95.2,51.892,0,,-33.9914233333,151.231736667,-33.9914233333 151.231736667,13
148,2013-12-15T08:50:18+0100,1556,B00000164_21I558_20131215_085018,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_148.jpg,g2_a2_sml_148.jpg,,1,4014,2,1,-0.032,-1.055,-0.167,0.068,-0.303,-0.291,33746,41148,32233,65535,30.3,2,-33.99136,151.23175,-33.99136 151.23175,0,0,0.86,7.78,33,1,9.18,1.79,1,1.25,1.749,1,1.156,98.362,-96.21,104.57,0,,-33.9913333333,151.231746667,-33.9913333333 151.231746667,3
150,2013-12-15T08:50:35+0100,1573,B00000166_21I558_20131215_085035,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_150.jpg,g2_a2_sml_150.jpg,,1,4014,2,1,-0.28,-1.514,1.199,-0.067,-0.208,0.166,65535,65535,65535,65535,35,2,-33.99121,151.23176,-33.99121 151.23176,0,30,1.13,9.05,33,1.2,10.49,1.81,0,1.25,1.749,1,1.063,58.361,-95.63,232.34,0,,-33.9912366667,151.231773333,-33.9912366667 151.231773333,30
151,2013-12-15T08:50:43+0100,1581,B00000167_21I558_20131215_085043,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_151.jpg,g2_a2_sml_151.jpg,,1,4014,2,1,-0.123,-0.957,-0.046,-0.005,-0.34,-0.037,65535,65535,65535,65535,35,2,-33.99114,151.23181,-33.99114 151.23181,0,27,0.72,10.02,32.5,1.6,11.83,1.79,1,1.25,1.749,1,1.094,93.882,-92.49,154.72,0,,-33.9911366667,151.23181,-33.9911366667 151.23181,27
152,2013-12-15T08:50:57+0100,1595,B00000168_21I558_20131215_085051,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_152.jpg,g2_a2_sml_152.jpg,,1,4014,2,1,0.019,-0.853,-0.083,0.076,-0.321,-0.011,65535,65535,65535,65535,35,2,-33.99106,151.23186,-33.99106 151.23186,0,13,2,16,30.1,1.2,9.14,1.77,1,1.25,1.749,1,1.094,98.187,-89.46,66.559,0,,-33.99104,151.231856667,-33.99104 151.231856667,13
153,2013-12-15T08:51:05+0100,1603,B00000169_21I558_20131215_085105,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_153.jpg,g2_a2_sml_153.jpg,,1,4014,2,1,-0.398,-0.783,-0.033,-0.058,-0.341,-0.048,58843,65535,53441,65535,32.5,2,-33.99092,151.2319,-33.99092 151.23190,0,24,1.38,11.02,30.3,1.5,11.6,1.76,1,1.25,1.749,1,1.094,99.264,-92.03,271.52,0,,-33.9909366667,151.231903333,-33.9909366667 151.231903333,24
154,2013-12-15T08:51:13+0100,1611,B00000170_21I558_20131215_085113,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_154.jpg,g2_a2_sml_154.jpg,,1,4014,2,1,-0.119,-1.172,-0.509,-0.031,-0.333,-0.02,65535,65535,65535,65535,32.5,2,-33.99083,151.23195,-33.99083 151.23195,0,13,1.27,11.46,30.9,1.4,12.37,1.77,1,1.25,1.749,1,1.094,99.524,-93.32,275.09,0,,-33.9908266667,151.231943333,-33.9908266667 151.231943333,13
155,2013-12-15T08:51:22+0100,1620,B00000171_21I558_20131215_085122,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_155.jpg,g2_a2_sml_155.jpg,,1,4014,2,1,0.272,-0.676,-0.251,0.027,-0.325,0.003,57764,65535,54392,65535,32.5,2,-33.99073,151.23198,-33.99073 151.23198,0,12,0.9,12.54,31.8,1.3,11.2,1.79,1,1.25,1.749,1,1.125,100.09,-93.43,235.05,0,,-33.9907266667,151.23198,-33.9907266667 151.23198,12
156,2013-12-15T08:51:36+0100,1634,B00000172_21I558_20131215_085136,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_156.jpg,g2_a2_sml_156.jpg,,1,4014,2,1,0.118,-0.281,0.111,0.044,-0.333,-0.03,51203,59962,49187,65535,40.5,2,-33.99062,151.23201,-33.99062 151.23201,0,343,1.97,19.7,33.2,1.5,11.04,1.83,1,1.25,1.749,1,1.125,100.49,-93.74,191.06,0,,-33.9906,151.23198,-33.9906 151.23198,343
157,2013-12-15T08:51:46+0100,1644,B00000173_21I558_20131215_085146,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_157.jpg,g2_a2_sml_157.jpg,,1,4014,2,1,0.114,-0.643,-0.348,0.121,-0.319,-0.066,51432,63395,52697,65535,40.5,2,-33.99045,151.23195,-33.99045 151.23195,0,308,1.33,10.65,33.3,1.6,10.36,1.84,2,1.25,1.655,1,1.219,99.459,-94.86,69.899,0,,-33.9904866667,151.23194,-33.9904866667 151.23194,308
158,2013-12-15T08:51:54+0100,1652,B00000174_21I558_20131215_085154,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_158.jpg,g2_a2_sml_158.jpg,,1,4014,2,1,0.007,-0.75,-0.506,0.127,-0.314,-0.064,65535,65535,65535,65535,40.5,2,-33.99039,151.23186,-33.99039 151.23186,0,337,1.34,12.04,33.3,1.4,10.29,1.83,1,1.25,1.655,1,1.219,100.66,-95.92,102.74,0,,-33.9903766667,151.231873333,-33.9903766667 151.231873333,337
159,2013-12-15T08:52:03+0100,1661,B00000175_21I558_20131215_085203,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_159.jpg,g2_a2_sml_159.jpg,,1,4014,2,1,-0.059,-1.484,-0.602,0.051,-0.34,-0.073,65535,65535,65535,65535,37.5,2,-33.99029,151.23181,-33.99029 151.23181,0,55,0.87,7.84,32.8,0.8,10.84,1.84,1,1.25,1.687,1,1.219,101.53,-94.03,157.69,0,,-33.99031,151.23185,-33.99031 151.23185,55
160,2013-12-15T08:52:12+0100,1670,B00000176_21I558_20131215_085212,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_160.jpg,g2_a2_sml_160.jpg,,1,4014,2,1,0.083,-0.684,-0.069,-0.168,-0.319,-0.194,43462,46753,32224,65535,37.5,2,-33.99025,151.23188,-33.99025 151.23188,0,9,1.25,11.27,33.9,1.2,11.32,1.85,1,1.25,1.718,1,1.438,104.16,-95.86,208.96,0,,-33.99023,151.231863333,-33.99023 151.231863333,9
161,2013-12-15T08:52:21+0100,1679,B00000177_21I558_20131215_085221,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_161.jpg,g2_a2_sml_161.jpg,,1,4014,2,1,-0.396,-0.629,-0.396,-0.053,-0.316,0.015,65535,65535,65535,65535,37.5,2,-33.99015,151.2319,-33.99015 151.23190,0,22,0.88,19.26,35.1,1.1,10.93,1.9,1,1.25,1.812,1,1.531,102.65,-94.82,164.39,0,,-33.99013,151.23192,-33.99013 151.23192,22
162,2013-12-15T08:52:43+0100,1701,B00000178_21I558_20131215_085237,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_162.jpg,g2_a2_sml_162.jpg,,1,4014,2,1,-0.074,-0.944,-0.051,0.116,-0.315,-0.183,64281,65535,61280,65535,37.5,2,-33.98999,151.23198,-33.98999 151.23198,0,20,1.55,15.48,35.4,1.5,13.04,1.99,2,1.25,1.843,1,1.625,100.81,-92,325.38,0,,-33.99,151.231973333,-33.99 151.231973333,20
163,2013-12-15T08:52:53+0100,1711,B00000179_21I558_20131215_085253,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_163.jpg,g2_a2_sml_163.jpg,,1,4014,2,1,0.215,-1.5,-0.199,-0.041,-0.33,-0.034,65535,65535,65535,65535,35.9,2,-33.98986,151.23204,-33.98986 151.23204,0,5,0.72,10.05,38.6,0.7,11.44,1.93,1,1.31,1.812,1,1.25,95.884,-94.33,271.94,0,,-33.9898733333,151.232023333,-33.9898733333 151.232023333,5
164,2013-12-15T08:53:07+0100,1725,B00000180_21I558_20131215_085307,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_164.jpg,g2_a2_sml_164.jpg,,1,4014,2,1,-0.22,-1.08,-0.033,0.034,-0.351,-0.039,65535,65535,65535,65535,35.9,2,-33.98977,151.23205,-33.98977 151.23205,0,16,2.03,16.24,38.1,1.3,9.64,1.89,1,1.25,1.78,1,1.219,97.632,-94.71,333.79,0,,-33.9897533333,151.232063333,-33.9897533333 151.232063333,16
165,2013-12-15T08:53:15+0100,1733,B00000181_21I558_20131215_085315,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_165.jpg,g2_a2_sml_165.jpg,,1,4014,2,1,-0.143,-0.426,-0.16,-0.113,-0.328,-0.062,56741,65535,50013,65535,35.9,2,-33.98963,151.2321,-33.98963 151.23210,0,31,1.31,10.48,41.9,1,11.1,1.77,1,1.25,1.78,1,1.281,97.961,-94.12,286.68,0,,-33.9895833333,151.23216,-33.9895833333 151.23216,34
167,2013-12-15T08:53:41+0100,1759,B00000183_21I558_20131215_085341,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_167.jpg,g2_a2_sml_167.jpg,,1,4014,2,1,-0.217,-0.815,0.02,-0.063,-0.337,-0.069,54006,63151,44881,65535,37.2,2,-33.98935,151.23233,-33.98935 151.23233,0,57,1.16,18.6,43.9,1.7,10.63,1.82,1,1.25,1.874,1,1.406,98.938,-92.28,212.62,0,,-33.9894133333,151.23231,-33.9894133333 151.23231,57
168,2013-12-15T08:53:57+0100,1775,B00000184_21I558_20131215_085357,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_168.jpg,g2_a2_sml_168.jpg,,1,4014,2,1,-0.011,-0.882,0.078,-0.112,-0.319,-0.03,39079,44891,30749,65535,37.2,2,-33.98926,151.2325,-33.98926 151.23250,0,65,0.88,13.21,44.8,1.3,10.6,1.91,5,1.25,1.999,1,1.688,98.239,-93.21,279.46,0,,-33.9892733333,151.232486667,-33.9892733333 151.232486667,65
169,2013-12-15T08:54:12+0100,1790,B00000185_21I558_20131215_085406,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_169.jpg,g2_a2_sml_169.jpg,,1,4014,2,1,-0.094,-1.549,0.236,-0.159,-0.319,-0.095,43421,56484,47382,65535,37.2,2,-33.98921,151.23263,-33.98921 151.23263,0,50,1.88,26.26,45.1,1.9,11.9,1.91,2,1.25,1.999,1,1.531,98.346,-94.26,263.3,0,,-33.9891766667,151.23266,-33.9891766667 151.23266,50
170,2013-12-15T08:54:26+0100,1804,B00000186_21I558_20131215_085426,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_170.jpg,g2_a2_sml_170.jpg,,1,4014,2,1,0.013,-1.236,-0.177,-0.167,-0.304,0.074,38148,47908,39186,65535,37.2,2,-33.98906,151.23285,-33.98906 151.23285,0,102,1.16,15.12,46.9,1.8,11.08,1.96,1,1.25,1.999,1,1.281,97.001,-93.08,292.22,0,,-33.98912,151.23283,-33.98912 151.23283,102
171,2013-12-15T08:54:39+0100,1817,B00000187_21I558_20131215_085439,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_171.jpg,g2_a2_sml_171.jpg,,1,4014,2,1,0.07,-0.959,-0.068,-0.171,-0.319,-0.156,39504,43435,31009,65535,37.2,2,-33.98909,151.23301,-33.98909 151.23301,0,124,0.71,7.84,48,1.1,10.63,2.01,2,1.25,1.968,1,1.219,97.655,-93.86,320.38,0,,-33.9890933333,151.23298,-33.9890933333 151.23298,124
172,2013-12-15T08:54:50+0100,1828,B00000188_21I558_20131215_085450,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_172.jpg,g2_a2_sml_172.jpg,,1,4014,2,1,-0.361,-1.332,-0.361,-0.156,-0.317,-0.069,36485,45656,39658,65535,22.9,2,-33.98913,151.23308,-33.98913 151.23308,0,115,0.68,10.24,47.3,0.8,11.64,1.98,1,1.25,1.968,1,1.219,94.388,-96.69,20.895,0,,-33.98913,151.23309,-33.98913 151.23309,115
173,2013-12-15T08:55:05+0100,1843,B00000189_21I558_20131215_085459,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_173.jpg,g2_a2_sml_173.jpg,,1,4014,2,1,-0.575,-0.595,0.09,-0.293,-0.105,-0.4,56605,58718,43695,65535,22.9,2,-33.98917,151.23318,-33.98917 151.23318,0,140,1.88,18.78,48.7,1,12.59,2.02,1,1.25,1.812,1,1.25,102.25,-97.07,319.16,0,,-33.9892,151.23319,-33.9892 151.23319,140
174,2013-12-15T08:55:15+0100,1853,B00000190_21I558_20131215_085515,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_174.jpg,g2_a2_sml_174.jpg,,1,4014,2,1,0.138,-0.692,-0.281,-0.239,-0.283,-0.241,37365,45448,35001,65535,15.9,2,-33.9893,151.23331,-33.98930 151.23331,0,164,1.15,10.38,49.6,1.2,10.5,2.09,1,1.25,1.905,1,1.219,101.18,-91.47,336.09,0,,-33.9892866667,151.233276667,-33.9892866667 151.233276667,164
175,2013-12-15T08:55:24+0100,1862,B00000191_21I558_20131215_085524,https://googledrive.com/host/0ByZPttHNHiZ0RHZZcWROb2JxOGM/g2_a2_sml_175.jpg,g2_a2_sml_175.jpg,,1,4014,2,1,-0.124,-1.255,0.119,-0.094,-0.281,-0.35,38260,48478,38752,65535,15.9,2,-33.98939,151.23334,-33.98939 151.23334,0,208,1.26,21.45,49.5,0.8,10.05,2.11,2,1.25,1.968,1,1.25,101.45,-91.58,336.06,0,,-33.9894166667,151.233293333,-33.9894166667 151.233293333,208
