num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
492,2014-05-21T14:09:20+0000,3925,B00000491_21I4N2_20140521_140920,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_492.jpg,g2_a1_sml_492.jpg,,1,4014,2,1,0.073,-0.875,0.113,0.048,-0.869,-0.177,65535,65535,65535,65535,44.5,2,-33.98938,151.23571,-33.98938 151.23571,0,90,0.65,6.45,22.4,0.4,10.14,1.79,1,1.25,1.594,1,1.156,82.93,-89.84,3.725,0,,-33.9893766667,151.23573,-33.9893766667 151.23573,90
493,2014-05-21T14:09:30+0000,3935,B00000492_21I4N2_20140521_140929,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_493.jpg,g2_a1_sml_493.jpg,,1,4014,2,1,-0.062,-1.01,0.177,0.043,-0.873,-0.208,59944,65535,65004,65535,44.5,2,-33.98938,151.23578,-33.98938 151.23578,0,157,0.48,4.81,21.4,0.4,9.23,1.78,1,1.25,1.594,1,1.125,85.514,-87.64,4.0456,0,,-33.9893933333,151.235746667,-33.9893933333 151.235746667,211
497,2014-05-21T14:10:02+0000,3967,B00000496_21I4N2_20140521_141002,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_497.jpg,g2_a1_sml_497.jpg,,1,4014,2,1,0.369,-0.938,0.339,0.17,-0.791,-0.268,50707,65535,56048,65535,29.6,2,-33.98942,151.23575,-33.98942 151.23575,0,337,0.3,2.41,22.2,0.6,10.23,1.76,1,1.25,1.594,1,1.094,80.541,-68.86,335.8,0,,-33.9894,151.235756667,-33.9894 151.235756667,337
498,2014-05-21T14:10:10+0000,3975,B00000497_21I4N2_20140521_141010,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_498.jpg,g2_a1_sml_498.jpg,,1,4014,2,1,0.148,-0.857,0.27,0.115,-0.825,-0.175,36465,47863,43076,65535,29.6,2,-33.9894,151.23574,-33.98940 151.23574,0,291,0.74,5.96,23.3,0.3,10.09,1.74,1,1.25,1.594,1,1.031,69.132,-81.28,333.62,0,,-33.9894,151.235723333,-33.9894 151.235723333,291
499,2014-05-21T14:10:18+0000,3983,B00000498_21I4N2_20140521_141018,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_499.jpg,g2_a1_sml_499.jpg,,1,4014,2,1,-0.097,-0.951,-0.005,-0.278,-0.907,-0.503,57757,65535,54046,65535,29.6,2,-33.98938,151.23568,-33.98938 151.23568,0,22,0.34,2.41,22.6,0.6,14.29,1.76,1,1.31,1.438,1,1.313,95.395,-91.22,344.36,0,,-33.98938,151.235703333,-33.98938 151.235703333,22
500,2014-05-21T14:10:25+0000,3990,B00000499_21I4N2_20140521_141025,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_500.jpg,g2_a1_sml_500.jpg,,1,4014,2,1,0.039,-1.059,-0.175,-0.119,-0.855,-0.583,45859,55340,39104,65535,29.6,2,-33.98936,151.23569,-33.98936 151.23569,0,58,0.27,2.15,23.4,0.3,12.22,1.76,1,1.25,1.5,1,1.219,106.44,-87.81,338.51,0,,-33.9893966667,151.235676667,-33.9893966667 151.235676667,195
503,2014-05-21T14:10:50+0000,4015,B00000502_21I4N2_20140521_141049,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_503.jpg,g2_a1_sml_503.jpg,,1,4014,2,1,-0.019,-0.224,-1.114,-0.015,-0.479,-0.818,31140,28493,17392,65535,29.6,2,-33.98945,151.23566,-33.98945 151.23566,0,39,0.22,2.89,24.4,0.7,11.09,1.89,1,1.31,1.469,1,1.188,148.75,-92.4,192.63,0,,-33.9893966667,151.235696667,-33.9893966667 151.235696667,43
509,2014-05-21T14:11:44+0000,4069,B00000508_21I4N2_20140521_141143,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_509.jpg,g2_a1_sml_509.jpg,,1,4014,2,1,-0.023,-0.232,-1.058,-0.034,-0.454,-0.828,37522,35991,20948,65535,29.6,2,-33.98938,151.23574,-33.98938 151.23574,0,58,0.2,2.15,22.3,1.9,10.8,1.95,1,1.25,1.313,1,1.688,151.13,-92.08,182.47,0,,-33.9894066667,151.235703333,-33.9894066667 151.235703333,248
512,2014-05-21T14:12:12+0000,4097,B00000511_21I4N2_20140521_141212,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_512.jpg,g2_a1_sml_512.jpg,,1,4014,2,1,0.088,-1.017,0.381,0.013,-0.763,0.08,65535,65535,65535,65535,29.6,2,-33.98939,151.23571,-33.98939 151.23571,0,320,0.41,2.89,20.7,0.8,9.4,1.91,1,1.25,1.531,1,1.125,75.773,-86.19,317.64,0,,-33.9893933333,151.235736667,-33.9893933333 151.235736667,115
516,2014-05-21T14:12:42+0000,4127,B00000515_21I4N2_20140521_141242,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_516.jpg,g2_a1_sml_516.jpg,,1,4014,2,1,0.07,-1.068,0.067,-0.082,-0.878,-0.047,65535,65535,65535,65535,29.6,2,-33.98941,151.23576,-33.98941 151.23576,0,344,0.49,3.46,23.4,0.2,12.15,2.03,1,1.25,1.438,1,1.344,97.843,-80.51,323.53,0,,-33.98938,151.235716667,-33.98938 151.235716667,316
518,2014-05-21T14:13:04+0000,4149,B00000517_21I4N2_20140521_141304,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_518.jpg,g2_a1_sml_518.jpg,,1,4014,2,1,0.025,-1.063,-0.044,-0.484,-0.884,-0.342,65535,64627,40812,65535,26.9,2,-33.98934,151.23568,-33.98934 151.23568,0,301,0.31,2.15,25.6,1.1,8.65,1.81,1,1.25,1.406,1,1.375,97.094,-93.28,291.76,0,,-33.9893633333,151.2357,-33.9893633333 151.2357,269
520,2014-05-21T14:13:19+0000,4164,B00000519_21I4N2_20140521_141319,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_520.jpg,g2_a1_sml_520.jpg,,1,4014,2,1,0.242,-0.763,0.172,-0.427,-0.869,-0.097,34710,46053,40511,65535,15.6,2,-33.98934,151.23566,-33.98934 151.23566,0,283,0.68,4.74,23.2,0.6,8.13,1.72,1,1.25,1.969,1.094,1,73.767,-91.53,356.61,0,,-33.9893366667,151.23565,-33.9893366667 151.23565,283
521,2014-05-21T14:13:26+0000,4171,B00000520_21I4N2_20140521_141326,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_521.jpg,g2_a1_sml_521.jpg,,1,4014,2,1,0.38,-1.08,0.614,-0.046,-0.728,0.147,65535,65535,65535,65535,15.6,2,-33.98933,151.23561,-33.98933 151.23561,0,308,1.01,7.1,23.8,0.7,8.11,1.72,1,1.25,1.688,1,1.063,70.175,-76.82,298.41,0,,-33.98932,151.235606667,-33.98932 151.235606667,308
522,2014-05-21T14:13:33+0000,4178,B00000521_21I4N2_20140521_141333,https://googledrive.com/host/0ByZPttHNHiZ0dTZrWVA1OVFiWXM/g2_a1_sml_522.jpg,g2_a1_sml_522.jpg,,1,4014,2,1,0.026,-0.778,-0.002,0.066,-0.848,-0.122,65535,65535,65535,65535,15.6,2,-33.98929,151.23555,-33.98929 151.23555,0,39,0.62,4.33,26.7,1.3,8.06,1.62,1,1.25,1.594,1,1.125,72.043,-79.54,331.48,0,,-33.98929,151.23555,-33.98929 151.23555,39
