num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
290,2013-12-17T07:32:47+0100,1473,B00000343_21I558_20131217_073246,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_290.jpg,g1_a2_sml_290.jpg,,1,4014,2,1,-0.061,-0.912,-0.012,0.046,-0.311,-0.265,61434,61644,49340,65535,24.4,2,-33.98895,151.23023,-33.98895 151.23023,0,301,0.17,2.15,32.5,0.6,8.18,1.69,2,1.25,1.746,1,1.156,97.027,-95.94,0.9721,0,,-33.9889333333,151.230203333,-33.9889333333 151.230203333,305
292,2013-12-17T07:33:11+0100,1497,B00000345_21I558_20131217_073310,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_292.jpg,g1_a2_sml_292.jpg,,1,4014,2,1,-0.122,-0.979,-0.157,-0.026,-0.289,-0.331,37415,40457,32867,65535,24.4,2,-33.98892,151.23018,-33.98892 151.23018,0,128,0.39,3.55,33.5,0.4,13.7,1.77,2,1.25,1.684,1,1.125,98.339,-98.72,6.4612,0,,-33.98895,151.23022,-33.98895 151.23022,135
295,2013-12-17T07:33:39+0100,1525,B00000348_21I558_20131217_073338,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_295.jpg,g1_a2_sml_295.jpg,,1,4014,2,1,-0.045,-0.949,-0.018,-0.139,-0.308,-0.261,39821,48408,39858,65535,24.4,2,-33.98898,151.23025,-33.98898 151.23025,0,341,0.65,5.86,35,0.3,9.38,1.76,1,1.25,1.84,1,1.125,90.324,-91.97,16.728,0,,-33.9889433333,151.230256667,-33.9889433333 151.230256667,56
298,2013-12-17T07:34:14+0100,1560,B00000351_21I558_20131217_073408,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_298.jpg,g1_a2_sml_298.jpg,,1,4014,2,1,-0.124,-0.828,-0.091,-0.141,-0.331,-0.107,60531,65535,55702,65535,24.4,2,-33.98893,151.23034,-33.98893 151.23034,0,72,1.61,14.53,36.6,1.7,7.97,1.59,1,1.25,1.715,1,1.313,93.975,-88.86,300.06,0,,-33.9889333333,151.23036,-33.9889333333 151.23036,72
299,2013-12-17T07:34:23+0100,1569,B00000352_21I558_20131217_073422,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_299.jpg,g1_a2_sml_299.jpg,,1,4014,2,1,-0.21,-0.676,0.001,-0.129,-0.335,-0.089,65535,65535,63060,65535,24.4,2,-33.98889,151.23049,-33.98889 151.23049,0,111,0.81,8.94,36,0.8,8.25,1.46,1,1.25,1.746,1,1.281,92.453,-89.59,302.31,0,,-33.9889133333,151.23047,-33.9889133333 151.23047,111
300,2013-12-17T07:34:34+0100,1580,B00000353_21I558_20131217_073433,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_300.jpg,g1_a2_sml_300.jpg,,1,4014,2,1,-0.084,-0.988,0.099,-0.186,-0.293,-0.253,2018,2133,1748,4272,24.4,2,-33.98892,151.23058,-33.98892 151.23058,0,127,0.84,9.24,34.9,0.6,6.76,1.47,1,1.25,1.777,1,1.219,93.959,-89.98,325.65,0,,-33.9889266667,151.230576667,-33.9889266667 151.230576667,127
301,2013-12-17T07:34:45+0100,1591,B00000354_21I558_20131217_073444,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_301.jpg,g1_a2_sml_301.jpg,,1,4014,2,1,0.043,-1.533,-0.022,-0.158,-0.305,-0.257,50486,55160,44030,65535,24.4,2,-33.98897,151.23066,-33.98897 151.23066,0,105,1.02,16.29,33.9,1.2,7.6,1.49,1,1.25,1.777,1,1.219,92.209,-88.92,314.43,0,,-33.9889666667,151.23069,-33.9889666667 151.23069,105
302,2013-12-17T07:35:01+0100,1607,B00000355_21I558_20131217_073500,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_302.jpg,g1_a2_sml_302.jpg,,1,4014,2,1,0.043,-0.622,0.235,-0.15,-0.308,0.019,44340,53994,43472,65535,24.4,2,-33.98901,151.23083,-33.98901 151.23083,0,68,0.25,2.98,34.4,0.7,8.22,1.49,1,1.25,1.902,1,1.313,94.08,-92.41,300.2,0,,-33.98901,151.23083,-33.98901 151.23083,105
304,2013-12-17T07:35:36+0100,1642,B00000357_21I558_20131217_073529,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_304.jpg,g1_a2_sml_304.jpg,,1,4014,2,1,-0.003,-0.872,-0.124,-0.231,-0.28,-0.051,37901,42507,29924,65535,24.4,2,-33.98905,151.231,-33.98905 151.23100,0,108,1.33,10.68,34,1.5,15.99,1.69,1,1.25,1.934,1,1.406,98.058,-98.76,303.06,0,,-33.9890466667,151.23098,-33.9890466667 151.23098,108
305,2013-12-17T07:35:44+0100,1650,B00000358_21I558_20131217_073544,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_305.jpg,g1_a2_sml_305.jpg,,1,4014,2,1,-0.002,-1.237,0.144,-0.202,-0.3,-0.201,45420,53889,40948,65535,24.4,2,-33.98908,151.23111,-33.98908 151.23111,0,119,0.62,13.72,31.7,1.6,11.7,1.71,2,1.25,1.934,1,1.344,94.614,-94.76,317.57,0,,-33.98909,151.231116667,-33.98909 151.231116667,119
306,2013-12-17T07:36:06+0100,1672,B00000359_21I558_20131217_073559,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_306.jpg,g1_a2_sml_306.jpg,,1,4014,2,1,-0.098,-1.057,0.03,-0.199,-0.298,-0.229,40278,46295,33558,65535,24.4,2,-33.98914,151.23124,-33.98914 151.23124,0,131,1.12,13.49,32.6,0.5,11.19,1.74,1,1.25,1.934,1,1.188,86.987,-97.68,289.67,0,,-33.98916,151.231286667,-33.98916 151.231286667,118
308,2013-12-17T07:36:33+0100,1699,B00000361_21I558_20131217_073633,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_308.jpg,g1_a2_sml_308.jpg,,1,4014,2,1,0.084,-1.192,0.221,-0.204,-0.302,-0.201,39016,45136,34107,65535,28.9,2,-33.98926,151.23151,-33.98926 151.23151,0,121,0.72,8.61,32.5,0.7,10.77,1.78,2,1.25,1.934,1,1.688,99.424,-101.6,308.55,0,,-33.9892433333,151.2315,-33.9892433333 151.2315,109
310,2013-12-17T07:36:56+0100,1722,B00000363_21I558_20131217_073656,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_310.jpg,g1_a2_sml_310.jpg,,1,4014,2,1,-0.218,-0.864,-0.171,-0.227,-0.294,0.015,42438,53672,44737,65535,28.9,2,-33.98933,151.23175,-33.98933 151.23175,0,109,1.24,13.65,32.6,0.7,11.18,1.77,2,1.25,1.965,1,1.281,92.231,-96.54,313.57,0,,-33.98932,151.231716667,-33.98932 151.231716667,109
311,2013-12-17T07:37:07+0100,1733,B00000364_21I558_20131217_073707,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_311.jpg,g1_a2_sml_311.jpg,,1,4014,2,1,-0.119,-1.305,-0.192,-0.199,-0.29,-0.249,42100,50851,38459,65535,28.9,2,-33.98937,151.23189,-33.98937 151.23189,0,99,0.73,6.55,34.6,1,12.8,1.84,1,1.25,1.965,1,1.281,93.658,-98.86,307.99,0,,-33.98936,151.231866667,-33.98936 151.231866667,99
312,2013-12-17T07:37:16+0100,1742,B00000365_21I558_20131217_073716,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_312.jpg,g1_a2_sml_312.jpg,,1,4014,2,1,0.091,-1.013,0.467,-0.2,-0.308,-0.131,43082,52441,39850,65535,28.9,2,-33.98938,151.23196,-33.98938 151.23196,0,90,0.25,3.69,36.3,0.4,12.94,1.81,2,1.25,1.965,1,1.281,92.56,-96.39,316.86,0,,-33.98936,151.232026667,-33.98936 151.232026667,77
314,2013-12-17T07:37:46+0100,1772,B00000367_21I558_20131217_073746,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_314.jpg,g1_a2_sml_314.jpg,,1,4014,2,1,-0.179,-1.333,0.042,-0.2,-0.305,-0.091,48881,56625,41032,65535,28.9,2,-33.98933,151.23223,-33.98933 151.23223,0,64,0.34,5.12,36.8,1.5,15.75,1.82,1,1.25,1.934,1,1.594,93.889,-94.7,300.6,0,,-33.98934,151.232156667,-33.98934 151.232156667,64
315,2013-12-17T07:38:01+0100,1787,B00000368_21I558_20131217_073755,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_315.jpg,g1_a2_sml_315.jpg,,1,4014,2,1,-0.132,-0.987,-0.021,-0.141,-0.302,0.016,65535,65535,65535,65535,28.9,2,-33.98931,151.23228,-33.98931 151.23228,0,285,0.78,12.44,37.7,0.2,13.9,1.88,2,1.25,1.934,1,1.5,90.076,-96.38,298.17,0,,-33.9893133333,151.232223333,-33.9893133333 151.232223333,275
317,2013-12-17T07:38:32+0100,1818,B00000370_21I558_20131217_073826,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_317.jpg,g1_a2_sml_317.jpg,,1,4014,2,1,0.006,-1.031,-0.058,0.103,-0.317,-0.194,65053,65535,57718,65535,30.9,2,-33.9893,151.23216,-33.98930 151.23216,0,320,0.18,1.45,42.1,0.4,8.78,1.48,1,1.25,1.902,1,1.375,94.588,-91.08,299.98,0,,-33.9892566667,151.2323,-33.9892566667 151.2323,60
320,2013-12-17T07:39:20+0100,1866,B00000373_21I558_20131217_073920,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_320.jpg,g1_a2_sml_320.jpg,,1,4014,2,1,-0.337,-0.824,-0.247,-0.198,-0.307,-0.083,58784,65535,49871,65535,30.9,2,-33.98916,151.23246,-33.98916 151.23246,0,0,2.45,24.46,43.8,1.8,13.38,1.69,5,1.38,1.671,1,1.402,92.628,-93.75,320.45,0,,-33.98916,151.23246,-33.98916 151.23246,0
